id,age,toss,roll,spot
796,54,111010010110,4215501104,2415523400
797,50,000100111110,0040355221,0316453444
798,34,010101010000,0000000000,4444444444
799,66,011000101101,0541442315,7243104418
800,43,110100011010,2205412205,5554272620
801,25,011011001001,2410541344,4752160386
802,40,000000111100,5103442211,4334152067
803,29,010011010101,0132045321,3073273561
804,41,000101110010,1334241050,2415637208
805,38,000011010111,4421524410,3271044436
806,34,001011010001,0554214331,0433337522
807,20,001001100000,4025140031,0032140366
808,34,111010011100,5112450142,3422452185
809,33,000000000000,0000000000,0000000000
810,24,111011001000,2351113015,0121474635
811,42,010101010101,1305410205,0531307864
812,38,101010010001,0431521504,2044730526
813,33,110101110001,0434344512,2517542836
814,29,110111000100,0424520412,1852450130
815,30,000001010001,1114253103,5534214088
816,27,000101110110,0512234153,0417230586
817,39,110100110010,3521430421,6502427631
818,37,000010011110,5105541103,8458774821
819,45,001011010111,4010534012,5376281047
820,21,100100101101,3141250324,6238720148
821,23,001011001101,2054153254,2155151125
822,34,001101011001,5324104211,3268548012
823,56,011010110100,1250031420,0423612530
824,67,011100111101,1011422255,0443543367
825,41,011000001010,0412010452,0415273416
826,34,011000110011,2145530344,3542677443
827,33,000000110110,1055400431,5542805316
828,35,000111111111,4000000010,5554603000
829,36,111100101100,4405424341,0433814667
830,25,010100011110,2035102154,2340155687
831,32,101011111011,1333122153,3022372604
832,32,001011101101,3141250034,7453278845
833,23,010010110100,1420031504,2438614256
834,30,001010010111,1540412405,1474414302
835,25,110011101000,0324150142,0523841732
836,33,010101001101,5320415320,0483652188
837,33,001011101010,0245134031,2485372460
838,37,010110001100,0140325130,4125463071
839,35,110110001011,4121154033,0724138413
840,32,000010100111,5122534005,6515324480
841,27,000110100011,4103445201,4085258064
842,36,110110001010,3104122035,3007256810
843,32,000000000000,1111111111,4444888845
844,32,110101101110,4245402111,1176451237
845,42,111110101110,1425222430,3014376518
846,53,000000111111,0542311054,0717352884
847,26,001011110100,0023150132,7231405541
848,35,001000111001,0311014225,0542733410
849,30,001000101101,1540321455,0452184536
850,35,110100010001,4213454430,2144337741
851,42,000100111100,2153341010,4434004746
852,42,010011010110,0512504132,8054135642
853,33,011101001010,0442513442,6477104635
854,32,001010111100,3541241032,3140865724
855,22,000000011101,0123430154,0468213752
856,27,111011001110,3251411055,0233415664
857,20,100110111101,1142504153,4142741454
858,27,101000000001,0513402350,3642157804
859,27,010011000011,2401514403,4561724508
860,44,011100100101,1352412205,0082154463
861,38,100100110110,4423110132,4134630317
862,29,100000001101,1531215310,3132631221
863,49,011110110010,0003442515,5074632448
864,39,011100111111,0505142350,0862477132
865,53,110100011001,5332500314,0614174568
866,45,001000001100,0105112430,4625221840
867,33,001011010110,3231405132,4206538170
868,56,110110011010,2401425134,1553826731
869,22,110100100010,2300413521,2370330165
870,30,011101100110,3052014320,0381515287
871,45,000101101111,4420551321,2618306842
872,34,111011010101,2425130424,1453403142
873,43,010001011001,0431214532,0458764123
874,41,011101001100,1423043312,0541223674
875,30,110111001000,1314241001,2515321744
876,33,010110111010,3240514144,5143067428
877,28,111101010001,1124300051,1243000855
878,33,001011100100,2414005031,1633404718
879,33,000100110111,2250214500,0530615332
880,30,000000000000,5554553525,0844544242
881,43,001001010111,2541235112,0456731104
883,57,100011100001,2405344131,2407263413
884,30,111000110010,1411205341,4244265344
885,45,110101110010,3310455401,1334017266
886,25,001011010110,3104315242,0431257614
887,32,011010011010,0410253231,0215601047
888,30,001001100110,0413520415,0431678532
889,25,000011011001,0014352254,1432713086
890,30,111111001001,4034451024,7738481032
891,22,001001111010,2324145501,8327454401
892,38,010001011110,0425454523,0416740413
893,32,111100110001,5311452031,3244571458
894,22,000100110101,1150001332,6674422030
895,31,101110110010,2405321025,4250573824
896,39,011010011000,2141443010,0301477758
897,28,011101100101,4250314422,4262506260
898,24,001010011001,2340423155,0723164831
899,30,010000000110,4513112543,5384474144
900,41,110100011010,4231405234,0642317548
901,34,011001011001,4301034454,0513742064
902,18,010100010101,1543041230,6411805562
903,47,000100110101,5350213402,5320063857
904,25,010010110101,3325412405,2480173456
905,26,000000011101,0143524134,0046785312
906,24,000100100110,0440522435,4822436374
907,22,001111010100,0423150413,0241384756
908,44,000110100011,2414503120,3214510565
909,28,001010010101,3244013254,0814327514
910,23,001011001001,0420535142,0484521763
911,29,001111101000,5124000135,2445886701
912,21,000101101000,4153442105,6824751467
913,26,001011100100,1350222135,1850443251
914,40,000100010100,3504311043,0030763541
915,28,010011101001,1323450320,6105271348
916,18,001001011011,1421503314,1372156032
917,26,000110101100,1422350422,0401310578
918,28,011110001001,4132501552,0422537618
919,28,011010010111,2411512135,4415523748
920,27,010101010000,0532410430,0531684753
921,34,001011110000,2430251101,0458711233
922,25,000000000000,0000000010,0008353320
923,36,000101111011,1434255011,0473455738
924,27,001011101010,0423150144,0241788883
925,24,001100110011,0145534555,0166301854
926,40,001010100010,4331504132,3784452167
927,32,001011111101,0411320554,8432254370
928,28,010001011010,1140025134,4218746350
929,36,000001111101,0132350412,0135874205
930,21,101101100010,2410351422,4127456318
931,21,001011010011,3245051324,6238140657
932,40,000100010001,1114000331,1473013001
933,58,010101010101,0421543015,0874123671
934,22,001010100110,2341542343,0483524172
935,23,111010000101,4112015531,4010100588
936,21,001000101101,2023310245,0474335037
937,27,111110101010,5142051324,4561274308
938,35,000110100011,0144544322,0443228654
939,25,110111010010,4325415033,2307652548
940,36,001110100001,5514045100,2416500844
941,25,001011110010,4145240311,0748136460
942,24,110100101010,3204151324,8046264136
943,50,001101000110,1231540134,0415628314
944,33,011101011010,4130524112,1300257542
945,30,110001011000,4510123201,8751425411
946,20,010111011100,2401325122,0431303756
947,32,111011001001,0341054410,0462582426
948,28,110000001110,1304002511,6433104327
949,28,001000101000,2452231253,0123456784
950,41,001011101100,1054225100,7412584036
951,33,111010011110,2551504423,0544547366
952,30,110110010100,5152301425,6316057482
953,30,000000000101,0125452121,1135745283
954,40,000101011101,1325421332,3175456103
955,36,001010001011,4130155301,3051410347
956,45,001011100101,4152301453,0363015462
957,42,001010011101,0503244310,4260318456
958,26,110100010001,5400223214,7577310206
959,43,111001001011,0401523104,0414324208
960,31,000110101010,1402513420,2147328401
961,24,101000101101,4320153241,5531675440
962,26,010010100111,4311350422,7230041852
963,36,000110101000,2500013410,5762144300
964,31,001011101010,1425034215,0265134820
965,28,001011101001,5245451304,0412541476
966,39,110110011010,3241042153,0476158423
967,20,010110101100,0412530154,0724135468
968,29,010111111011,1341124551,0413410688
969,27,001011010101,1432450130,0346754821
970,33,011111110010,0125431025,0136785241
971,25,110101111100,4415014321,4375218357
972,27,101010110101,1245134402,0547321287
973,24,001011101001,5143250451,3421876204
974,29,111011000101,2150413204,5055274883
975,30,101010100101,1023312452,0148025023
976,33,000000000000,0000000000,0000000000
977,30,110001010001,0422513003,6123540461
978,33,000111100010,5524253351,8857518620
979,26,110111001001,4241355200,0747517388
980,25,100111010111,0013201555,2380564378
981,42,111010000110,3141405241,0213645741
982,27,000100111101,1220503242,2523747200
983,43,000100111011,4321502431,0347582164
984,27,010001011101,0042511330,0425814657
985,43,001001101100,4253145504,3102865471
986,35,010000110000,1430221541,0108745634
987,32,110101100100,5140223341,4157836421
988,28,110110010100,3543205140,1624520138
989,26,010011110100,3432453041,6145142347
990,24,110101000000,5452504544,4444244675
991,18,000110100110,0413332510,0436374221
992,30,010011010111,5034213555,0328465170
993,42,011001010101,2435010432,1462085374
994,25,100001101110,5421032454,2053867144
995,33,001011101001,4225344020,6158824017
996,20,011000001011,1355542005,4285337615
997,29,110001110100,1430520252,3518707075
998,38,010001011010,2153042514,6472104765
999,50,011101010111,5241035243,0487630258
1000,48,010101010101,0412510142,0366785521
1001,38,110100010111,2441015124,7357687431
1002,45,100011010001,4013425140,8401475238
1003,13,101000110101,5145201254,2143224776
1004,45,001011101011,4221005344,1470534218
1005,35,010001111100,5132401113,2245178314
1006,55,001011101001,2241331251,4543063137
1007,25,001110100001,0432051442,0452136785
1008,40,010010011010,4152301324,5314782145
1009,37,111001100001,4311105242,2054236741
1010,24,110101001101,3403152214,0310056214
1011,25,001011011001,2035250141,4723740165
1012,28,001011101011,1432540143,3147641025
1013,28,111111111111,1111111111,3333333333
1014,28,011101010011,0032441042,4325418750
1015,43,000101111000,1401231005,0130184242
1016,41,011100111001,1214301154,0342671435
1017,34,010111101000,0131010400,2128574631
1018,35,101010111000,1201412350,4514341724
1019,28,011100010010,5003231400,2241835666
1020,40,101010101010,0341254210,0412587631
1021,27,000101100111,4113024053,1804614340
1022,30,110011110110,0221314535,1125476340
1023,49,011101101000,1314014235,0332458417
1024,22,011010001000,4021522531,3427511880
1025,43,010100111010,0414324100,3605452211
1026,35,110100001101,1324151124,2146403461
1027,44,011100101011,2044534101,4508175443
1028,32,000101101111,0351425105,0817628367
1029,30,111101000100,2052141110,0235480526
1030,31,001101011111,0325110000,3000012438
1031,32,001100010111,3144540311,0003010865
1032,30,010010011011,1012451131,0124344125
1033,51,001011110011,4050135524,2030481542
1034,35,000110100011,0413052315,1620458600
1035,39,000101100100,0412224513,0431254417
1036,51,111011011100,0034112250,0344478820
1037,41,011001001001,0413541441,0802502741
1038,28,000001011011,3232354153,0488521364
1039,32,000100111101,0433222014,0510622184
1040,37,111011000101,2441533425,2531822514
1041,51,010010110101,1540503241,8142170658
1042,27,101110100000,3432510341,0187543263
1043,32,001011100111,5054114333,4075436148
1044,39,011100110101,0410425031,0324681475
1045,59,010011010111,3455431500,7084537747
1046,26,001000100111,4142540311,1524134801
1047,45,110100110111,2143003455,2241036748
1048,29,110100001101,4215433010,0452648375
1049,28,001001101110,0135414320,0785415452
1050,39,110101110101,4415454504,6674377215
1051,38,110110001101,3104520315,3587144206
1052,40,000000000000,0000000000,0000000000
1053,31,010101101000,2451344302,1542034786
1054,38,011101001011,3241405424,5614382457
1055,23,001011110101,1403115525,2851463822
1056,30,000000000000,0000000000,0000000000
1057,28,100111011000,4421401022,2381706452
1058,66,001011010011,4233154021,4017253684
1059,67,011001100111,0425130325,0482463157
1060,28,111111101001,5555432155,0000000032
1061,29,100101101110,1352401345,4317584236
1062,43,000111110101,2310130421,0342156432
1063,27,011000000100,0015554233,6473431552
1064,28,001010110101,1321430552,3214578450
1065,41,010011000101,0430123105,0463008700
1066,36,001011010100,0522304523,0630555417
1067,36,011010010011,0135134022,6203186544
1068,33,011010010100,0452301405,0746015830
1069,45,101110010010,0423424344,6458345753
1070,32,001001011011,0425014335,0488555677
1071,43,001111110101,1234430354,0043758532
1072,40,111010010011,4223340552,3037203654
1073,37,100111010110,2414335102,5321547068
1074,41,110010010101,2403041253,2747760135
1075,39,001000110100,4153402145,4526783014
1076,30,011101000100,1541025314,5184762410
1077,34,110000100011,2135401325,6153204786
1078,36,010001011010,1320141052,2463147850
1079,22,001011101100,0443525031,2854347115
1080,28,111001000101,1031154402,0164825033
1081,32,111110110001,1140125224,0133203644
1082,32,001011101011,0415144203,0051486454
1083,42,000101100001,0454433301,2476433025
1084,29,011101000111,4234005132,0467501832
1085,29,110100011010,0155352125,0552341753
1086,36,001011100111,0134350241,8156402444
1087,30,010101010101,0123452103,0554218730
1088,28,001001110010,5145032451,8412315788
1089,47,011100111100,1451332405,4201245715
1090,34,010101010101,2340523405,5324352553
1091,50,110101101100,2150321553,5027413357
1092,34,101101011010,2545213414,8504243744
1093,41,000111011110,1343022543,4230756617
1094,34,011111100000,0123450143,0587234107
1095,18,111010011000,3515234503,4522647152
1096,51,011000101110,1510013503,0140608248
1097,29,110100100101,5420232135,0475268114
1098,29,110111100110,0515244032,7387241116
1099,36,001011101001,1352424503,4527813604
1100,33,110100101110,2410351423,4510367824
1101,26,010101101101,0425345245,0163504751
1102,33,110010110101,4231402050,4022047344
1103,25,000000010111,0123455555,0484011111
1104,15,000110110110,4123514420,0846521370
1105,14,001000011101,4200140312,0561332414
1106,29,001000111101,0514203314,3547271084
