,Ingredient,Text,Recipe_Index,Rating,Quantity,Unit
600,dark brown sugar,1.5 cup 150g packed dark brown sugar,Misc_56,NA,1.5,cup
601,light brown sugar,3.0 cups brown sugar,Misc_60,NA,3,cup
602,light brown sugar,"0.75 cup brown sugar, packed",Misc_61,NA,0.75,cup
603,light brown sugar,2.0 cup brown sugar,Misc_62,NA,2,cup
604,light brown sugar,1.33333333333 cup light brown sugar,Misc_63,NA,1.333333333,cup
605,dark brown sugar,"0.9 cup dark brown sugar, firmly packed",Misc_64,NA,0.9,cup
606,light brown sugar,0.75 cup packed light brown sugar,Misc_65,NA,0.75,cup
607,light brown sugar,1.0 cup packed brown sugar,Misc_67,NA,1,cup
608,light brown sugar,0.5 cup 54 g brown sugar packed,Misc_68,NA,0.5,cup
609,light brown sugar,1.0 cup packed light brown sugar,Misc_69,NA,1,cup
610,light brown sugar,2.4 cups packed light brown sugar,Misc_7,NA,2.4,cup
611,dark brown sugar,"1.33333333333 cup brown sugar, light or dark",Misc_70,NA,1.333333333,cup
612,light brown sugar,1.0 cup tightly packed light brown sugar,Misc_73,NA,1,cup
613,light brown sugar,1.33333333333 cup brown sugar,Misc_74,NA,1.333333333,cup
614,light brown sugar,2.66666666667 cups firmly packed brown sugar,Misc_75,NA,2.666666667,cup
615,light brown sugar,"2.0 cup brown sugar, packed",Misc_76,NA,2,cup
616,light brown sugar,2.66285714286 cups light brown sugar,Misc_77,NA,2.662857143,cup
617,light brown sugar,"2.57142857143 cup light brown sugar, packed",Misc_79,NA,2.571428571,cup
618,dark brown sugar,"0.872727272727 cup dark brown sugar, packed",Misc_8,NA,0.872727273,cup
619,dark brown sugar,1.0 cup light brown sugar dark brown is fine too,Misc_80,NA,1,cup
620,light brown sugar,2.66666666667 cup light brown sugar,Misc_81,NA,2.666666667,cup
621,dark brown sugar,1.71428571429 cup packed brown sugar light or dark,Misc_82,NA,1.714285714,cup
622,light brown sugar,0.75 cup brown sugar,Misc_83,NA,0.75,cup
623,light brown sugar,"0.888888888889 cup light brown sugar, firmly packed",Misc_85,NA,0.888888889,cup
624,light brown sugar,"2.0 cup brown sugar, packed",Misc_86,NA,2,cup
625,light brown sugar,4.0 cup brown sugar,Misc_87,NA,4,cup
626,light brown sugar,0.857142857143 cup packed brown sugar,Misc_89,NA,0.857142857,cup
627,light brown sugar,0.75 cup packed brown sugar,Misc_9,NA,0.75,cup
628,light brown sugar,4.8 ⁄4 cups packed light brown sugar,Misc_90,NA,4.8,cup
629,dark brown sugar,1.0 cup packed dark brown sugar,Misc_91,NA,1,cup
630,light brown sugar,"1.33333333333 cup brown sugar, packed",Misc_93,NA,1.333333333,cup
631,light brown sugar,1.66666666667 cups packed light brown sugar,Misc_94,NA,1.666666667,cup
632,light brown sugar,1.8 cup 150 g packed light brown sugar,Misc_96,NA,1.8,cup
633,light brown sugar,2.13332571429 cup light brown sugar,Misc_97,NA,2.133325714,cup
634,dark brown sugar,2.5 cup packed dark brown sugar,Misc_98,NA,2.5,cup
635,light brown sugar,2.0 cup packed light brown sugar,Misc_99,NA,2,cup
803,bittersweet chocolate chip,"3.3333 pounds bittersweet chocolate disks or fèves, at least 60 percent cacao content see note",Misc_1,NA,12,cup
804,bittersweet chocolate chip,"3.33333333333 pounds bittersweet chocolate disks or féves, at least 60 percent cacao content see note",Misc_100,NA,12,cup
805,semisweet chocolate chip,1.6 cups 12 oz. pkg. nestlé® toll house® semi sweet chocolate morsels,Misc_11,NA,1.6,cup
806,semisweet chocolate chip,"2.66666666667 5 ounce block high quality semisweet chocolate, chopped",Misc_112,NA,1.6429,cup
807,bittersweet chocolate chip,"8.0 ounces bittersweet chocolate 8.0 ounces, cut in 1 inch pieces or use coins",Misc_2,NA,1,cup
808,semisweet chocolate chip,"2.0 5 ounce block semisweet chocolate, chopped into chunks recommended: callebaut",Misc_23,NA,0.25,cup
809,semisweet chocolate chip,1.6 cups semisweet chocolate pieces,Misc_31,NA,1.6,cup
810,bittersweet chocolate chip,6.85714285714 cups 12oz/360g bittersweet chocolate chunks,Misc_34,NA,6.857142857,cup
811,semisweet chocolate chip,"1.84615384615 cup high quality chocolate, like guittard",Misc_35,NA,1.846153846,cup
812,bittersweet chocolate chip,"28.8 ounces/170 grams bittersweet chocolate about 60 percent cacao solids, chopped into coarse pieces, bits and shards",Misc_4,NA,3.5488,cup
813,bittersweet chocolate chip,"2.13333333333 	pounds bittersweet chocolate discs",Misc_49,NA,4.205,cup
814,bittersweet chocolate chip,2.90909090909 cups chopped bittersweet chocolate chunks and shavings,Misc_5,NA,2.909090909,cup
815,semisweet chocolate chip,2.28571428571 cups chocolate discs 53% to 64% cacao*,Misc_55,NA,2.285714286,cup
816,bittersweet chocolate chip,3.0 cups chopped bittersweet chocolate peasize pieces and shavings,Misc_6,NA,3,cup
817,bittersweet chocolate chip,4.8 cups chopped bittersweet chocolate chunks and shavings,Misc_7,NA,4.8,cup
818,bittersweet chocolate chip,28.8 ounces 170 g bittersweet chocolate,Misc_72,NA,3.45,cup
819,dark chocolate chip,21.3333333333 ounces dark chocolate chunks,Misc_75,NA,2.628,cup
820,semisweet chocolate chip,"9.14285714286 ounce bars chocolate, chopped",Misc_77,NA,1.1266,cup
821,semisweet chocolate chip,2.0 cups semisweet chocolate chips,AR_1,0.920724583,2,cup
822,semisweet chocolate chip,1.6 cups semisweet chocolate chips,AR_10,0.905162048,1.6,cup
823,semisweet chocolate chip,7.92 ounce packages semisweet chocolate chips,AR_101,0.6,0.99,cup
824,milk chocolate chip,2.6 ounce bar milk chocolate candy bar such as hershey's® cut into pieces,AR_101,0.6,0.325,cup
825,semisweet chocolate chip,16 ounce bag chocolate chips,AR_102,0.9375,2,cup
826,semisweet chocolate chip,9.600000000000001 ounces semisweet chocolate chips,AR_103,0.88125,1.2,cup
827,semisweet chocolate chip,12.0 cups semisweet chocolate chips,AR_107,0.927272701,12,cup
828,semisweet chocolate chip,1.1428571428571428 cups semisweet chocolate chips,AR_108,0.867741966,1.142857143,cup
829,semisweet chocolate chip,1.3333333333333333 cups semisweet chocolate chips,AR_109,0.871794891,1.333333333,cup
830,semisweet chocolate chip,2.6666666666666665 cups semisweet chocolate chips,AR_11,0.902891922,2.666666667,cup
831,semisweet chocolate chip,2.0 cups semisweet chocolate chips,AR_110,0.868292713,2,cup
832,semisweet chocolate chip,24 ounce package semisweet chocolate chips,AR_111,1,3,cup
833,semisweet chocolate chip,15.11 ounce package semisweet chocolate chips,AR_113,0.8,1.88875,cup
834,semisweet chocolate chip,1.25 cups semisweet chocolate chips,AR_116,0.847999954,1.25,cup
835,semisweet chocolate chip,1.2000000000000002 cups semisweet chocolate chips,AR_118,0.830769253,1.2,cup
836,semisweet chocolate chip,2.0 cups semisweet chocolate chips,AR_119,0.845714283,2,cup
837,semisweet chocolate chip,12 ounce bag semi sweet chocolate chips,AR_12,0.873469353,1.5,cup
838,semisweet chocolate chip,4.0 cups semisweet chocolate chips,AR_128,0.714285707,4,cup
839,semisweet chocolate chip,4.0 cup semisweet chocolate chips,AR_13,0.909016418,4,cup
840,semisweet chocolate chip,2.0 cups semisweet chocolate chips,AR_14,0.90666666,2,cup
841,semisweet chocolate chip,2.6666666666666665 cups semisweet chocolate chips,AR_140,0.584615374,2.666666667,cup
842,semisweet chocolate chip,2.6666666666666665 cups semisweet chocolate chips,AR_141,0.784615374,2.666666667,cup
843,semisweet chocolate chip,24.0 ounces semisweet chocolate chips,AR_142,0.671428585,3,cup
844,semisweet chocolate chip,2.0 cup semisweet chocolate chips,AR_144,0.442857122,2,cup
845,semisweet chocolate chip,2.0 cups semisweet chocolate chips,AR_15,0.924302769,2,cup
846,semisweet chocolate chip,2.6666666666666665 cups semisweet chocolate chips,AR_155,0.931135178,2.666666667,cup
847,semisweet chocolate chip,8.0 cups semisweet chocolate chips,AR_156,0.924294472,8,cup
848,semisweet chocolate chip,6.857142857142857 ounce squares german sweet chocolate chopped,AR_16,0.85882349,0.857142857,cup
849,dark chocolate chip,1.7142857142857142 cups dark chocolate chips,AR_16,0.85882349,1.714285714,cup
850,milk chocolate chip,0.5714285714285714 cup milk chocolate chips,AR_16,0.85882349,0.571428571,cup
851,semisweet chocolate chip,2.0 cups nestle® toll house® semi sweet chocolate morsels,AR_164,0.917012405,2,cup
852,semisweet chocolate chip,2.6666666666666665 cups semisweet chocolate chips,AR_169,0.873728848,2.666666667,cup
853,semisweet chocolate chip,1.3333333333333333 cup jumbo semisweet chocolate chips,AR_19,0.880000019,1.333333333,cup
854,milk chocolate chip,1.3333333333333333 cup milk chocolate chips,AR_19,0.880000019,1.333333333,cup
855,semisweet chocolate chip,2.0 cup semi sweet chocolate chips,AR_195,0.585714293,2,cup
856,semisweet chocolate chip,2.6666666666666665 cups jumbo semisweet chocolate chips,AR_196,0.785929632,2.666666667,cup
857,white chocolate chip,1.3333333333333333 cup white chocolate chips,AR_196,0.785929632,1.333333333,cup
858,semisweet chocolate chip,1.0 cup semisweet chocolate chips,AR_197,0.706521749,1,cup
859,semisweet chocolate chip,1.3333333333333333 cup semisweet chocolate chips,AR_2,0.937981987,1.333333333,cup
860,semisweet chocolate chip,2.6666666666666665 cups semisweet chocolate chips,AR_21,0.881944466,2.666666667,cup
861,semisweet chocolate chip,1.7777777777777777 cups semisweet chocolate chips,AR_218,0.877419376,1.777777778,cup
862,semisweet chocolate chip,2.0 cups semisweet chocolate chips,AR_23,0.869999981,2,cup
863,semisweet chocolate chip,24 ounce bag chocolate chips,AR_256,0.870253181,3,cup
864,semisweet chocolate chip,3.0 cups semisweet chocolate chips,AR_26,0.9,3,cup
865,semisweet chocolate chip,1.0 cup miniature semisweet chocolate chips,AR_27,0.876923084,1,cup
866,semisweet chocolate chip,2.0 cups semisweet chocolate chips,AR_28,0.873333359,2,cup
867,white chocolate chip,0.5 cup white chocolate chips,AR_280,NA,0.5,cup
868,semisweet chocolate chip,0.5 cup semisweet chocolate chips,AR_280,NA,0.5,cup
869,semisweet chocolate chip,2.0 cups semisweet chocolate chips,AR_3,0.917986774,2,cup
870,semisweet chocolate chip,1.0 cup semisweet chocolate chips,AR_30,0.859829044,1,cup
871,semisweet chocolate chip,3.2 cups semisweet chocolate chips,AR_32,0.830769253,3.2,cup
872,semisweet chocolate chip,0.4444444444444444 cup candy coated chocolate pieces,AR_33,0.826666641,0.444444444,cup
873,semisweet chocolate chip,0.6666666666666666 cup semisweet chocolate chips,AR_33,0.826666641,0.666666667,cup
874,semisweet chocolate chip,4.0 cup semisweet chocolate chips,AR_35,0.843636322,4,cup
875,semisweet chocolate chip,32 ounce semisweet chocolate chips,AR_37,0.8,4,cup
876,semisweet chocolate chip,2.0 cups semisweet chocolate chips,AR_39,0.6,2,cup
877,white chocolate chip,0.6666666666666666 cup white chocolate chips,AR_4,0.922985077,0.666666667,cup
878,semisweet chocolate chip,0.6666666666666666 cup semisweet chocolate chips,AR_4,0.922985077,0.666666667,cup
879,milk chocolate chip,0.6666666666666666 cup milk chocolate chips,AR_4,0.922985077,0.666666667,cup
880,semisweet chocolate chip,2.0 cup semisweet chocolate chips,AR_43,0.828866005,2,cup
881,semisweet chocolate chip,2.0 cups semisweet chocolate chips,AR_45,0.821052647,2,cup
882,semisweet chocolate chip,8.0 cups semisweet chocolate chips,AR_47,0.7125,8,cup
883,semisweet chocolate chip,4.0 cups semisweet chocolate chips,AR_48,0.677777767,4,cup
884,white chocolate chip,2.0 cups white chocolate chips,AR_49,0.592592573,2,cup
885,semisweet chocolate chip,2.0 cups semi sweet chocolate chips,AR_49,0.592592573,2,cup
886,milk chocolate chip,2.0 cups milk chocolate chips,AR_49,0.592592573,2,cup
887,semisweet chocolate chip,2.0 cups semisweet chocolate chips,AR_5,0.937341785,2,cup
888,semisweet chocolate chip,2.0 cups semisweet chocolate chips,AR_50,0.66500001,2,cup
889,semisweet chocolate chip,0.6666666666666666 cup semisweet chocolate chips,AR_52,0.476190472,0.666666667,cup
890,semisweet chocolate chip,2.0 cup semisweet chocolate chips,AR_53,0.692473125,2,cup
891,semisweet chocolate chip,1.0 cup semisweet chocolate chips,AR_54,0.723741007,1,cup
892,semisweet chocolate chip,2.0 cup semisweet chocolate chips,AR_55,0.385714293,2,cup
893,semisweet chocolate chip,1.0 cup semisweet chocolate chips,AR_57,0.595505619,1,cup
894,milk chocolate chip,4.0 cups milk chocolate chips,AR_66,0.902002907,4,cup
895,semisweet chocolate chip,3.0 cups semisweet chocolate chips,AR_67,0.939130402,3,cup
896,semisweet chocolate chip,1.0 cup semi sweet chocolate chips,AR_69,0.920792103,1,cup
897,white chocolate chip,1.0 cup white chocolate chips,AR_69,0.920792103,1,cup
898,milk chocolate chip,1.0 cup milk chocolate chips,AR_69,0.920792103,1,cup
899,milk chocolate chip,2.6666666666666665 cups milk chocolate chips,AR_7,0.896335125,2.666666667,cup
900,semisweet chocolate chip,1.6 cups semisweet chocolate chips,AR_70,0.91003809,1.6,cup
901,milk chocolate chip,3.2 ounces milk chocolate grated,AR_70,0.91003809,0.4,cup
902,semisweet chocolate chip,2.0 cups semisweet chocolate chips,AR_78,0.915186214,2,cup
903,milk chocolate chip,4.0 cups milk chocolate chips,AR_79,0.633333349,4,cup
904,semisweet chocolate chip,4.0 cups semisweet chocolate chips,AR_8,0.942446041,4,cup
905,semisweet chocolate chip,6.0 cups semisweet chocolate chips,AR_84,0.905737686,6,cup
906,semisweet chocolate chip,12 ounce package semi sweet chocolate chips,AR_88,0.955555534,1.5,cup
907,semisweet chocolate chip,0.8 cup semisweet chocolate chips,AR_89,0.909890079,0.8,cup
908,white chocolate chip,0.8 cup white chocolate chips,AR_89,0.909890079,0.8,cup
909,semisweet chocolate chip,2.0 cup semisweet chocolate chips,AR_90,0.902608681,2,cup
910,semisweet chocolate chip,4.0 cups semisweet chocolate chips,AR_91,0.928301907,4,cup
911,milk chocolate chip,3.2 cups milk chocolate chips,AR_95,0.844067764,3.2,cup
912,milk chocolate chip,0.6666666666666666 cup milk chocolate chips,AR_96,0.818181801,0.666666667,cup
913,semisweet chocolate chip,1.2000000000000002 cups semisweet chocolate chips,AR_97,0.933333302,1.2,cup
914,semisweet chocolate chip,1.4933333333333334 pounds semisweet chocolate chips,AR_98,0.90666666,0.011666667,cup
915,semisweet chocolate chip,2.0 cup semisweet chocolate chips,AR_99,0.858333302,2,cup
916,semisweet chocolate chip,1.0 cup semi sweet morsels,E_133,0.75,1,cup
917,bittersweet chocolate chip,0.0888888888889 cup bittersweet chocolate chunks ideally about 72% cacao,E_146,0.5,0.088888889,cup
918,milk chocolate chip,0.0444444444444 cup valrhona chocolate pearls available at valrhona chocolate.com or chopped malted milk balls,E_146,0.5,0.044444444,cup
919,dark chocolate chip,48.0 tablespoon dark chocolate chips,E_169,0.5,3,cup
920,semisweet chocolate chip,8.0 ounces semisweet chocolate chips,E_197,0.875,1,cup
921,bittersweet chocolate chip,2.4 cup semi sweet or bittersweet chocolate chips,E_21,0.75,2.4,cup
922,bittersweet chocolate chip,16.0 ounces semisweet or bittersweet chocolate do not exceed 72% cacao coarsely chopped,E_215,0.875,2,cup
923,semisweet chocolate chip,1.33333333333 cup semisweet chocolate chips,E_220,0.75,1.333333333,cup
924,semisweet chocolate chip,4.28571428571 cups semisweet chocolate chips ,E_230,0.875,4.285714286,cup
925,milk chocolate chip,25.0  ounce  milk chocolate chips,E_258,0.75,3.125,cup
926,semisweet chocolate chip,2.4 pound cups semisweet chocolate chips,E_26,0.875,2.4,cup
927,semisweet chocolate chip,10.6666666667 ounces chopped high quality semisweet chocolate or chocolate chips ,E_362,0.625,1.333333333,cup
928,semisweet chocolate chip,14.8571428571  ounce package semisweet chocolate chips,E_375,0.75,1.857142857,cup
929,dark chocolate chip,3.70909090909 cup dark chocolate chopped,E_399,1,3.709090909,cup
930,semisweet chocolate chip,0.4 cups semisweet chocolate chips ,E_509,0.75,0.4,cup
931,semisweet chocolate chip,19.2 ounces miniature semisweet chocolate chips,E_79,0.75,2.4,cup
932,semisweet chocolate chip,11.52 ounces bitter chocolate chips or bitter chocolate cut in very small pieces,E_87,0.75,1.44,cup
933,semisweet chocolate chip,8.0 cup semisweet chocolate chips,E_88,0.375,8,cup
934,bittersweet chocolate chip,2.0 cups bittersweet chocolate chunks or chips,E_89,0.875,2,cup
935,semisweet chocolate chip,1.6 cups nestl� toll house semi sweet chocolate morsels,E_91,1,1.6,cup
936,semisweet chocolate chip,"1.6 12 ounce bag semisweet chocolate chips, or chunks",Misc_10,NA,0.2,cup
937,semisweet chocolate chip,3.0 cup of semisweet chocolate chips,Misc_101,NA,3,cup
938,semisweet chocolate chip,4.0 cup 150 g semi sweet chocolate chips,Misc_102,NA,4,cup
939,semisweet chocolate chip,2.66666666667 cups semi sweet chocolate chips,Misc_103,NA,2.666666667,cup
940,semisweet chocolate chip,4.0 cups 15 oz./470 g semisweet chocolate chips,Misc_104,NA,4,cup
941,semisweet chocolate chip,8.0 cup semisweet chocolate chips,Misc_105,NA,8,cup
942,semisweet chocolate chip,4.0 cups 15 oz./470 g semisweet chocolate chips,Misc_107,NA,4,cup
943,semisweet chocolate chip,2.0 cup semi sweet chocolate chips,Misc_108,NA,2,cup
944,white chocolate chip,"1.0 cup white chocolate chips original recipe calls for 3/4 cup, but i thought it was too much and reduced to 1.0 cup",Misc_108,NA,1,cup
945,semisweet chocolate chip,2.0 12.0 ounce bags chocolate chips,Misc_109,NA,0.25,cup
946,semisweet chocolate chip,"8.0 ounces hershey bars, grated",Misc_109,NA,1,cup
947,milk chocolate chip,"21.0 ounces assorted dark, milk, or white chocolate not commercial chips, roughly chopped",Misc_110,NA,2.587,cup
948,semisweet chocolate chip,"1.86666666667 cup semisweet chocolate chips plus additional for tops, optional 300g + additional",Misc_111,NA,1.866666667,cup
949,milk chocolate chip,"2.66666666667 5 ounce block high quality milk chocolate, chopped",Misc_112,NA,0.3285,cup
950,semisweet chocolate chip,4.5 cups semisweet chocolate chips i used ghiradelli semi sweet,Misc_12,NA,4.5,cup
951,semisweet chocolate chip,3.69230769231 cups 340 grams semi sweet chocolate chips,Misc_14,NA,3.692307692,cup
952,semisweet chocolate chip,"1.86666666667 cup semisweet chocolate chips plus additional for tops, optional 300g + additional",Misc_15,NA,1.866666667,cup
953,semisweet chocolate chip,0.666666666667 to 2 bags 12 oz each semisweet chocolate chips 2 to 4 cups,Misc_16,NA,0.666666667,cup
954,semisweet chocolate chip,1.0 12 ounce package 2 cups semi sweet chocolate chips,Misc_17,NA,1,cup
955,semisweet chocolate chip,2.66666666667 cups semisweet chocolate chips,Misc_18,NA,2.666666667,cup
956,semisweet chocolate chip,3.0 cups chocolate chips i used half regular semisweet chips and half mini semisweet chips,Misc_19,NA,3,cup
957,semisweet chocolate chip,24.0 ounces semisweet chocolate chips,Misc_21,NA,3,cup
958,semisweet chocolate chip,"5.0 ounces 55.0 percent chocolate, cut into chip sized pieces about 1 1/4 cups",Misc_22,NA,5,cup
959,semisweet chocolate chip,"5.0 ounces 70 to 72 percent chocolate, cut into chip sized pieces about 1 1/4 cups",Misc_22,NA,5,cup
960,semisweet chocolate chip,2.0 cups semi sweet chocolate chips,Misc_24,NA,2,cup
961,semisweet chocolate chip,2.0 package 12 ounces semisweet chocolate chips,Misc_26,NA,0.25,cup
962,semisweet chocolate chip,4.0 cups 340 grams or 14.0 ounces chocolate chips,Misc_27,NA,4,cup
963,semisweet chocolate chip,4.0 cups chocolate chips,Misc_28,NA,4,cup
964,semisweet chocolate chip,2.0 cups semisweet chocolate chips,Misc_29,NA,2,cup
965,semisweet chocolate chip,7.2 cups chocolate chips use your favorite kind,Misc_30,NA,7.2,cup
966,semisweet chocolate chip,3.0 cups semisweet chocolate chips,Misc_32,NA,3,cup
967,semisweet chocolate chip,1.92 cups chocolate chips semi sweet,Misc_33,NA,1.92,cup
968,semisweet chocolate chip,1.33333333333 cup semisweet chocolate chips,Misc_37,NA,1.333333333,cup
969,semisweet chocolate chip,1.6 package 12 ounces semi sweet chocolate chips,Misc_38,NA,0.2,cup
970,semisweet chocolate chip,1.5 cups 270 grams semisweet chocolate chips,Misc_40,NA,1.5,cup
971,semisweet chocolate chip,2.4 cups semi sweet chocolate chips,Misc_41,NA,2.4,cup
972,semisweet chocolate chip,3.2 cups semi sweet chocolate chips,Misc_42,NA,3.2,cup
973,semisweet chocolate chip,1.26315789474 12 ounce package 2 cups semi sweet chocolate chips,Misc_43,NA,1.263157895,cup
974,semisweet chocolate chip,2.0 cups baker’s corner semi sweet chocolate chips,Misc_45,NA,2,cup
975,semisweet chocolate chip,1.14285714286 cups guittard real semisweet chocolate chips,Misc_47,NA,1.142857143,cup
976,semisweet chocolate chip,2.66666666667 cups semisweet chocolate chips,Misc_48,NA,2.666666667,cup
977,semisweet chocolate chip,"3.0 	cups regular semisweet chocolate chips",Misc_50,NA,3,cup
978,bittersweet chocolate chip,"2.0 	cup large bittersweet chocolate chips",Misc_50,NA,2,cup
979,bittersweet chocolate chip,"2.13333333333 	cups bittersweet chocolate, chopped into chips, or store bought chocolate chips or chunks",Misc_51,NA,2.133333333,cup
980,bittersweet chocolate chip,"9.6 	ounces 283 grams semisweet or bittersweet chocolate, coarsely chopped or 1 2/3 cups chocolate chips",Misc_52,NA,9.6,cup
981,semisweet chocolate chip,"3.75 	cups semisweet chocolate chips or chunks see note",Misc_53,NA,3.75,cup
982,semisweet chocolate chip,1.33333333333 6 oz. package semi sweet chocolate chips 1.33333333333 cup,Misc_54,NA,1.333333333,cup
983,semisweet chocolate chip,2.0 and 1/4 cup 225g semi sweet chocolate chips,Misc_56,NA,2,cup
984,semisweet chocolate chip,3.0 cups chocolate chips,Misc_60,NA,3,cup
985,milk chocolate chip,11.5 ounces semi sweet chocolate baking chips contains milk,Misc_61,NA,1.417,cup
986,dark chocolate chip,3.5 cups dark chocolate chips,Misc_62,NA,3.5,cup
987,semisweet chocolate chip,0.888888888889 cup semisweet chocolate chips,Misc_63,NA,0.888888889,cup
988,white chocolate chip,0.888888888889 cup white chocolate chips,Misc_63,NA,0.888888889,cup
989,semisweet chocolate chip,2.4 cups semisweet chocolate chips nestlé can’t really be beat,Misc_64,NA,2.4,cup
990,semisweet chocolate chip,13.0 ounce package of chocolate chips,Misc_65,NA,1.625,cup
991,dark chocolate chip,"2.4 sticks unsalted butter, at room temperature 1 cup packed dark brown sugar 1/2.4 cup granulated sugar 1 teaspoon vanilla extract 1 large egg 2.4 3/4 cups all purpose flour kosher salt 1 1/4 teaspoons baking soda 12.4 ounces semisweet chocolate chips",Misc_66,NA,2.4,cup
992,semisweet chocolate chip,2.0 cup 170 g semisweet chocolate chips,Misc_68,NA,2,cup
993,semisweet chocolate chip,3.0 cup chocolate chips i use a combination of chocolate chips and chocolate chunks,Misc_69,NA,3,cup
994,semisweet chocolate chip,4.61538461538 cups chocolate chips*,Misc_71,NA,4.615384615,cup
995,dark chocolate chip,2.5 cups 60 percent dark chocolate chips,Misc_73,NA,2.5,cup
996,dark chocolate chip,4.0 cups semi sweet or dark chocolate chips,Misc_76,NA,4,cup
997,semisweet chocolate chip,2.4 cup | 200g chocolate chips,Misc_78,NA,2.4,cup
998,milk chocolate chip,4.36363636364  ounce milk chocolate bar,Misc_8,NA,0.537,cup
999,semisweet chocolate chip,10.4727272727 ounces chocolate chips,Misc_8,NA,1.309090909,cup
1000,semisweet chocolate chip,2.0  3/4 cup semi sweet chocolate chips,Misc_80,NA,2,cup
1001,semisweet chocolate chip,2.66666666667 cup semisweet chocolate chips,Misc_81,NA,2.666666667,cup
1002,semisweet chocolate chip,2.28571428571 cup chocolate chips,Misc_82,NA,2.285714286,cup
1003,semisweet chocolate chip,4.61538461538 cups chocolate chips,Misc_84,NA,4.615384615,cup
1004,semisweet chocolate chip,2.66666666667 cups semi sweet chocolate chips,Misc_85,NA,2.666666667,cup
1005,semisweet chocolate chip,4.0 cup semisweet chocolate chips,Misc_86,NA,4,cup
1006,semisweet chocolate chip,3.42857142857 cup chocolate chips,Misc_89,NA,3.428571429,cup
1007,semisweet chocolate chip,1.0 package 12 ounces semisweet chocolate chips 2 cups,Misc_9,NA,1,cup
1008,semisweet chocolate chip,4.8 12 ounce bags semi sweet chocolate chips,Misc_90,NA,0.6,cup
1009,white chocolate chip,"2.0  3 cups mini or regular semisweet chocolate chips or 1 cup each semisweet, peanut butter, and white chocolate chips",Misc_91,NA,2,cup
1010,semisweet chocolate chip,32.0 ounces semisweet chocolate chips,Misc_92,NA,4,cup
1011,semisweet chocolate chip,2.0 cups chocolate chips,Misc_93,NA,2,cup
1012,dark chocolate chip,1.66666666667 pounds chocolate chips or chunks original recipe calls for chopped dark chocolate,Misc_94,NA,0.013020833,cup
1013,semisweet chocolate chip,2.0 cup semi sweet chocolate chips or chunks,Misc_98,NA,2,cup
1014,semisweet chocolate chip,5.33333333333 cups or 1 12 oz. pkg. chocolate chips,Misc_99,NA,5.333333333,cup
1285,milk chocolate chip,"3.0 cup of milk chocolate chips, plus more chocolate chips for topping cookies",Misc_101,NA,3,cup
1287,milk chocolate chip,1.5 cup milk chocolate chips,Misc_108,NA,1.5,cup
1288,milk chocolate chip,2.66666666667 cups about 12.66666666667 ounces semisweet and/or milk chocolate chips,Misc_13,NA,2.6666,cup
1289,milk chocolate chip,4.0 cups milk chocolate chips,Misc_20,NA,4,cup
1291,milk chocolate chip,2.0 cup milk chocolate chips,Misc_32,NA,2,cup
1292,milk chocolate chip,1.33333333333 cup milk chocolate chips,Misc_37,NA,1.3333,cup
1293,milk chocolate chip,1.6 cups hershey's milk chocolate chips 11.5 oz. pkg.,Misc_39,NA,1.6,cup
1294,milk chocolate chip,3.0 cups semi sweet chocolate chips or milk chocolate,Misc_44,NA,3,cup
1295,milk chocolate chip,4.0 cups semi sweet or milk chocolate chips,Misc_46,NA,4,cup
1298,milk chocolate chip,0.888888888889 cup milk chocolate chips,Misc_63,NA,0.8888,cup
1299,milk chocolate chip,2.66666666667 cups semisweet or milk chocolate chips or chocolate chunks,Misc_70,NA,2.6666,cup
1300,milk chocolate chip,2.66666666667 cups milk chocolate chips,Misc_74,NA,2.6666,cup
1301,milk chocolate chip,2.66666666667 cup milk chocolate chips,Misc_81,NA,2.6666,cup
