GEOID10,Tax_Mjoint,Mjoint_MF,Mjoint_SS,Mjoint_FF,Mjoint_MM,TaxRate_SS,TaxRate_FF,TaxRate_MM,Cns_TotHH,Cns_UPSS,Cns_UPFF,Cns_UPMM,Cns_RateSS,Cns_RateFF,Cns_RateMM,ParadeFlag,CountBars,FF_Tax,FF_Cns,FF_Index,MM_Tax,MM_Cns,MM_Index,SS_Index,SS_Index_Weight,Parade_Weight,Bars_Weight,TOTINDEX
91803,4850,4832,18,9,9,3.711340206,1.855670103,1.855670103,9641,87,67,20,9.02396017,6.949486568,2.074473602,0,0,0.314548565,1.851833774,2.166382338,0.314548565,0.552786201,0.867334766,3.033717104,2.174398223,0,0,2.174398223
80233,7820,7782,38,29,9,4.859335038,3.708439898,1.150895141,17266,143,108,35,8.282173057,6.255067763,2.027105294,0,0,0.628605507,1.666791586,2.295397094,0.195084468,0.54016394,0.735248408,3.030645501,2.172196671,0,0,2.172196671
07305,5790,5747,43,22,21,7.426597582,3.799654577,3.626943005,22113,146,20,126,6.602451047,0.904445349,5.698005698,0,0,0.644067009,0.241008084,0.885075093,0.614791236,1.51835093,2.133142166,3.018217259,2.163288804,0,0,2.163288804
30311,1500,1490,10,3,7,6.666666667,2,4.666666667,13290,94,72,22,7.072987208,5.417607223,1.655379985,0,0,0.339013453,1.443632984,1.782646437,0.79103139,0.441110078,1.232141468,3.014787905,2.160830836,0,0,2.160830836
30080,7040,6974,66,27,39,9.375,3.835227273,5.539772727,25054,134,60,74,5.348447354,2.394827173,2.95362018,0,0,0.65009682,0.638151006,1.288247826,0.93902874,0.787052907,1.726081647,3.014329473,2.160502257,0,0,2.160502257
10603,2890,2869,21,13,8,7.266435986,4.498269896,2.76816609,6729,45,24,21,6.687472136,3.566651806,3.12082033,0,0,0.762487005,0.950407805,1.712894809,0.469222772,0.831606829,1.300829601,3.013724411,2.160068583,0,0,2.160068583
22180,5560,5535,25,11,14,4.496402878,1.978417266,2.517985612,8535,72,19,53,8.435852373,2.226127709,6.209724663,0,0,0.335355034,0.59319756,0.928552595,0.426815498,1.654708984,2.081524482,3.010077077,2.157454378,0,0,2.157454378
22307,2090,2074,16,7,9,7.655502392,3.349282297,4.306220096,4417,28,9,19,6.339144216,2.037582069,4.301562146,0,0,0.567725878,0.542955693,1.110681571,0.729933272,1.146239795,1.876173067,2.986854638,2.140809837,0,0,2.140809837
90292,3470,3423,47,16,31,13.54466859,4.610951009,8.933717579,11963,31,0,31,2.591323247,0,2.591323247,0,0,0.781587211,0,0.781587211,1.514325222,0.69051143,2.204836652,2.986423863,2.140501082,0,0,2.140501082
78634,5730,5692,38,33,5,6.631762653,5.759162304,0.872600349,8334,58,31,27,6.959443245,3.719702424,3.239740821,0,0,0.976216749,0.991191293,1.967408042,0.147911629,0.863295642,1.011207271,2.978615313,2.134904351,0,0,2.134904351
80010,4670,4643,27,21,6,5.781584582,4.496788009,1.284796574,12952,97,35,62,7.489190859,2.702285361,4.786905497,0,0,0.762235815,0.72007957,1.482315385,0.217781661,1.275569524,1.493351185,2.97566657,2.132790857,0,0,2.132790857
77021,1760,1748,12,7,5,6.818181818,3.977272727,2.840909091,10258,70,39,31,6.823942289,3.801910704,3.022031585,0,0,0.67417448,1.013097382,1.687271862,0.4815532,0.805282534,1.286835734,2.974107596,2.131673473,0,0,2.131673473
33172,5020,4988,32,13,19,6.374501992,2.589641434,3.784860558,12858,91,67,24,7.077305957,5.210763727,1.866542231,0,0,0.438961642,1.388515275,1.827476918,0.641559323,0.497378606,1.138937929,2.966414847,2.126159742,0,0,2.126159742
90024,4380,4338,42,16,26,9.589041096,3.652968037,5.936073059,17146,86,25,61,5.015747113,1.458066021,3.557681092,0,0,0.619202654,0.38853171,1.007734364,1.006204312,0.948017373,1.954221685,2.96195605,2.122963926,0,0,2.122963926
80214,2970,2942,28,16,12,9.427609428,5.387205387,4.04040404,11162,57,36,21,5.106611718,3.225228454,1.881383265,0,0,0.91316755,0.859428523,1.772596073,0.684875662,0.501333305,1.186208968,2.958805041,2.120705459,0,0,2.120705459
02466,1490,1469,21,13,8,14.09395973,8.724832215,5.369127517,2876,6,0,6,2.086230876,0,2.086230876,0,0,1.478917748,0,1.478917748,0.910103229,0.555919169,1.466022398,2.944940146,2.11076788,0,0,2.11076788
20708,3060,3029,31,23,8,10.13071895,7.516339869,2.614379085,9784,45,10,35,4.599345871,1.02207686,3.577269011,0,0,1.274070166,0.272353422,1.546423588,0.44315484,0.953236978,1.396391818,2.942815406,2.109244986,0,0,2.109244986
60301,310,301,9,0,0,29.03225806,0,0,1362,15,15,0,11.01321586,11.01321586,0,0,0,0,2.934698108,2.934698108,0,0,0,2.934698108,2.103426963,0,0,2.103426963
80023,5010,5002,8,0,0,1.596806387,0,0,6911,76,35,41,10.99696137,5.064390103,5.932571263,0,0,0,1.34951101,1.34951101,0,1.580855754,1.580855754,2.930366764,2.100322498,0,0,2.100322498
97045,11650,11594,56,39,17,4.806866953,3.347639485,1.459227468,19419,154,125,29,7.930377465,6.436994696,1.493382769,0,0,0.56744741,1.715269763,2.282717173,0.247348871,0.397942585,0.645291456,2.92800863,2.09863232,0,0,2.09863232
07307,5970,5920,50,15,35,8.37520938,2.512562814,5.862646566,15929,90,29,61,5.650072195,1.820578819,3.829493377,0,0,0.425896298,0.485130709,0.911027006,0.993758028,1.020447353,2.01420538,2.925232387,2.096642464,0,0,2.096642464
30060,3760,3733,27,14,13,7.180851064,3.723404255,3.457446809,12200,78,46,32,6.393442623,3.770491803,2.62295082,0,0,0.631142066,1.004725169,1.635867235,0.58606049,0.698939248,1.284999738,2.920866974,2.093513581,0,0,2.093513581
01803,5820,5803,17,11,6,2.920962199,1.890034364,1.030927835,9359,85,71,14,9.082166898,7.586280586,1.495886313,0,0,0.320373538,2.02152065,2.341894188,0.174749203,0.398609706,0.573358908,2.915253096,2.089489869,0,0,2.089489869
33146,2300,2272,28,9,19,12.17391304,3.913043478,8.260869565,3756,12,0,12,3.194888179,0,3.194888179,0,0,0.66328719,0,0.66328719,1.400272958,0.851343732,2.25161669,2.91490388,2.089239571,0,0,2.089239571
19428,3020,3007,13,6,7,4.304635762,1.986754967,2.317880795,7443,61,33,28,8.195620046,4.43369609,3.761923955,0,0,0.336768331,1.181449605,1.518217936,0.392896386,1.002442089,1.395338475,2.913556411,2.08827378,0,0,2.08827378
22043,4810,4784,26,9,17,5.405405405,1.871101871,3.534303534,9347,70,17,53,7.489033915,1.818765379,5.670268535,0,0,0.317164353,0.48464748,0.801811833,0.599088222,1.510959792,2.110048014,2.911859848,2.087057779,0,0,2.087057779
02370,3270,3240,30,20,10,9.174311927,6.116207951,3.058103976,6517,33,33,0,5.063679607,5.063679607,0,0,0,1.036738388,1.349321684,2.386060072,0.518369194,0,0.518369194,2.904429266,2.081731954,0,0,2.081731954
98606,2400,2394,6,0,0,2.5,0,0,3029,33,23,10,10.89468471,7.593265104,3.30141961,0,0,0,2.023381819,2.023381819,0,0.879731226,0.879731226,2.903113044,2.080788561,0,0,2.080788561
94402,5900,5862,38,19,19,6.440677966,3.220338983,3.220338983,9278,63,5,58,6.790256521,0.538909248,6.251347273,0,0,0.545869119,0.143603464,0.689472583,0.545869119,1.665800185,2.211669304,2.901141887,2.079375746,0,0,2.079375746
94121,7420,7332,88,44,44,11.85983827,5.929919137,5.929919137,17388,58,20,38,3.33563377,1.150218542,2.185415229,0,0,1.005161181,0.306499411,1.311660592,1.005161181,0.582348882,1.587510063,2.899170655,2.077962877,0,0,2.077962877
60616,6410,6318,92,38,54,14.3525741,5.928237129,8.424336973,22344,39,13,26,1.745435016,0.581811672,1.163623344,0,0,1.004876069,0.155035698,1.159911768,1.427981783,0.310071397,1.73805318,2.897964948,2.077098694,0,0,2.077098694
10464,670,662,8,0,0,11.94029851,0,0,2024,22,0,22,10.86956522,0,10.86956522,0,0,0,0,0,0,2.896419437,2.896419437,2.896419437,2.075990959,0,0,2.075990959
20852,7760,7666,94,33,61,12.11340206,4.25257732,7.860824742,20076,63,38,25,3.138075314,1.892807332,1.245267982,0,0,0.72084046,0.504377483,1.225217944,1.332462669,0.331827292,1.664289961,2.889507904,2.07103716,0,0,2.07103716
90290,1200,1190,10,4,6,8.333333333,3.333333333,5,2347,13,0,13,5.538985939,0,5.538985939,0,0,0.565022421,0,0.565022421,0.847533632,1.475976842,2.323510474,2.888532895,2.070338328,0,0,2.070338328
97089,2990,2985,5,0,0,1.672240803,0,0,4338,47,0,47,10.83448594,0,10.83448594,0,0,0,0,0,0,2.887071841,2.887071841,2.887071841,2.069291126,0,0,2.069291126
02468,1490,1473,17,13,4,11.40939597,8.724832215,2.684563758,1959,7,0,7,3.573251659,0,3.573251659,0,0,1.478917748,0,1.478917748,0.455051615,0.952166471,1.407218086,2.886135834,2.068620249,0,0,2.068620249
19001,3370,3351,19,14,5,5.637982196,4.154302671,1.483679525,6358,46,46,0,7.234979553,7.234979553,0,0,0,0.704182246,1.927909257,2.632091504,0.251493659,0,0.251493659,2.883585163,2.066792071,0,0,2.066792071
33180,5180,5157,23,12,11,4.44015444,2.316602317,2.123552124,15391,123,36,87,7.991683451,2.339029303,5.652654149,0,0,0.392679675,0.623282514,1.015962189,0.359956369,1.506266076,1.866222445,2.882184634,2.065788251,0,0,2.065788251
80027,7230,7187,43,34,9,5.947441217,4.702627939,1.244813278,12397,87,87,0,7.017826894,7.017826894,0,0,0,0.797127068,1.87004446,2.667171528,0.211004224,0,0.211004224,2.878175752,2.062914909,0,0,2.062914909
78645,2670,2659,11,6,5,4.119850187,2.247191011,1.872659176,4406,36,22,14,8.17067635,4.993191103,3.177485247,0,0,0.380913992,1.33053857,1.711452562,0.317428327,0.846706363,1.16413469,2.875587252,2.061059617,0,0,2.061059617
97008,5400,5346,54,31,23,10,5.740740741,4.259259259,11512,51,26,25,4.430159833,2.258512856,2.171646977,0,0,0.97309417,0.601827249,1.57492142,0.721973094,0.578680047,1.300653141,2.875574561,2.061050521,0,0,2.061050521
77401,4300,4286,14,3,11,3.255813953,0.697674419,2.558139535,6655,58,25,33,8.71525169,3.756574005,4.958677686,0,0,0.118260507,1.001016485,1.119276992,0.433621858,1.32134176,1.754963618,2.87424061,2.06009442,0,0,2.06009442
91206,5600,5558,42,14,28,7.5,2.5,5,12925,77,39,38,5.957446809,3.017408124,2.940038685,0,0,0.423766816,0.804050518,1.227817334,0.847533632,0.783433838,1.63096747,2.858784804,2.049016565,0,0,2.049016565
98034,10100,10028,72,26,46,7.128712871,2.574257426,4.554455446,17282,107,21,86,6.191413031,1.215137137,4.976275894,0,0,0.436353949,0.323798308,0.760152257,0.772010833,1.326031165,2.098041998,2.858194255,2.048593293,0,0,2.048593293
77059,4400,4385,15,11,4,3.409090909,2.5,0.909090909,5867,50,50,0,8.522243054,8.522243054,0,0,0,0.423766816,2.27092712,2.694693936,0.154097024,0,0.154097024,2.84879096,2.041853538,0,0,2.041853538
97230,5930,5874,56,35,21,9.443507589,5.902192243,3.541315346,15198,71,50,21,4.671667325,3.289906567,1.381760758,0,0,1.000461286,0.876663338,1.877124624,0.600276772,0.368198602,0.968475374,2.845599998,2.039566435,0,0,2.039566435
98366,6560,6521,39,25,14,5.945121951,3.81097561,2.134146341,12370,85,45,40,6.871463217,3.637833468,3.233629749,0,0,0.645986,0.969375624,1.615361624,0.36175216,0.861667221,1.223419381,2.838781006,2.034678965,0,0,2.034678965
70043,1970,1958,12,4,8,6.091370558,2.030456853,4.060913706,7244,49,35,14,6.764218664,4.83158476,1.932633904,0,0,0.344176094,1.287475233,1.631651327,0.688352189,0.514990093,1.203342282,2.834993609,2.031964371,0,0,2.031964371
98661,6470,6395,75,47,28,11.59196291,7.264296754,4.327666151,17776,58,28,30,3.262826283,1.575157516,1.687668767,0,0,1.231347163,0.41973315,1.651080312,0.733568522,0.449714089,1.183282611,2.834362924,2.031512331,0,0,2.031512331
20815,6310,6254,56,32,24,8.874801902,5.071315372,3.803486529,13107,65,37,28,4.959182116,2.822919051,2.136263066,0,0,0.859622067,0.7522249,1.611846967,0.644716551,0.569251276,1.213967826,2.825814794,2.025385511,0,0,2.025385511
07310,2080,2060,20,5,15,9.615384615,2.403846154,7.211538462,5809,26,0,26,4.475813393,0,4.475813393,0,0,0.407468092,0,0.407468092,1.222404277,1.192672628,2.415076905,2.822544997,2.023041905,0,0,2.023041905
60610,4090,4025,65,9,56,15.89242054,2.200488998,13.69193154,22937,11,0,11,0.479574487,0,0.479574487,0,0,0.372997687,0,0.372997687,2.320874494,0.127792496,2.44866699,2.821664676,2.02241094,0,0,2.02241094
30067,6350,6316,34,10,24,5.354330709,1.57480315,3.779527559,20059,144,93,51,7.178822474,4.636322848,2.542499626,0,0,0.266939727,1.235443676,1.502383403,0.640655344,0.677501371,1.318156715,2.820540118,2.02160492,0,0,2.02160492
98072,5880,5850,30,16,14,5.102040816,2.721088435,2.380952381,8723,64,49,15,7.33692537,5.617333486,1.719591884,0,0,0.461242793,1.496854158,1.958096951,0.403587444,0.458220661,0.861808105,2.819905056,2.021149743,0,0,2.021149743
77584,16610,16538,72,53,19,4.33473811,3.190848886,1.143889223,27838,216,111,105,7.759178102,3.987355413,3.771822688,0,0,0.540870349,1.062512943,1.603383292,0.193896918,1.005079811,1.198976728,2.80236002,2.008574445,0,0,2.008574445
98665,4890,4845,45,24,21,9.202453988,4.90797546,4.294478528,9686,45,19,26,4.645880652,1.961594053,2.684286599,0,0,0.831934854,0.522707121,1.354641975,0.727942997,0.715283429,1.443226426,2.797868401,2.005355105,0,0,2.005355105
33158,1550,1548,0,0,0,0,0,0,2191,23,0,23,10.49748973,0,10.49748973,0,0,0,0,0,0,2.797272264,2.797272264,2.797272264,2.004927827,0,0,2.004927827
20716,3010,2988,22,18,4,7.3089701,5.980066445,1.328903654,8224,48,29,19,5.836575875,3.526264591,2.310311284,0,0,1.013661487,0.9396458,1.953307287,0.225258108,0.615630007,0.840888115,2.794195402,2.002722505,0,0,2.002722505
02186,5610,5544,66,37,29,11.76470588,6.595365419,5.169340463,9049,27,0,27,2.983755111,0,2.983755111,0,0,1.117958802,0,1.117958802,0.87623798,0.79508298,1.671320959,2.789279761,1.99919925,0,0,1.99919925
91303,3490,3457,33,12,21,9.455587393,3.438395415,6.017191977,9466,42,0,42,4.436932178,0,4.436932178,0,0,0.582831151,0,0.582831151,1.019954514,1.182311928,2.202266442,2.785097593,1.996201706,0,0,1.996201706
19406,4890,4867,23,11,12,4.703476483,2.249488753,2.45398773,9924,74,30,44,7.456670697,3.022974607,4.43369609,0,0,0.381303475,0.805533822,1.186837296,0.415967427,1.181449605,1.597417032,2.784254329,1.995597301,0,0,1.995597301
18929,2180,2172,8,0,0,3.669724771,0,0,2874,30,11,19,10.43841336,3.827418232,6.610995129,0,0,0,1.019894388,1.019894388,0,1.761635761,1.761635761,2.781530149,1.993644762,0,0,1.993644762
80465,3830,3811,19,11,8,4.960835509,2.872062663,2.088772846,6051,44,38,6,7.271525368,6.279953727,0.991571641,0,0,0.48683394,1.673422964,2.160256904,0.354061047,0.264224678,0.618285726,2.77854263,1.991503476,0,0,1.991503476
02451,3330,3285,45,30,15,13.51351351,9.009009009,4.504504505,7662,14,10,4,1.827199165,1.305142261,0.522056904,0,0,1.527087626,0.347782026,1.874869651,0.763543813,0.13911281,0.902656623,2.777526275,1.99077501,0,0,1.99077501
02062,5670,5630,40,23,17,7.054673721,4.05643739,2.998236332,11670,69,41,28,5.912596401,3.513281919,2.399314482,0,0,0.687593423,0.9361863,1.623779723,0.508221226,0.639346741,1.147567967,2.77134769,1.986346547,0,0,1.986346547
20895,4140,4100,40,24,16,9.661835749,5.797101449,3.8647343,7056,30,24,6,4.25170068,3.401360544,0.850340136,0,0,0.982647689,0.906362545,1.889010234,0.65509846,0.226590636,0.881689096,2.770699331,1.985881839,0,0,1.985881839
90293,1900,1881,19,6,13,10,3.157894737,6.842105263,6689,27,0,27,4.036477799,0,4.036477799,0,0,0.535284399,0,0.535284399,1.159782865,1.075602614,2.235385479,2.770669878,1.985860729,0,0,1.985860729
90732,4050,4027,23,11,12,5.679012346,2.716049383,2.962962963,8431,57,28,29,6.760763848,3.321076978,3.43968687,0,0,0.46038864,0.884969336,1.345357976,0.502242152,0.916575384,1.418817536,2.764175512,1.981205932,0,0,1.981205932
77388,9230,9194,36,17,19,3.900325027,1.841820152,2.058504875,14998,118,22,96,7.867715695,1.466862248,6.400853447,0,0,0.312200905,0.390875646,0.703076551,0.348930423,1.705639183,2.054569606,2.757646157,1.976526057,0,0,1.976526057
97229,14810,14711,99,53,46,6.684672519,3.578663065,3.106009453,23046,140,42,98,6.074806908,1.822442072,4.252364836,0,0,0.606607461,0.485627211,1.092234672,0.526489495,1.133130159,1.659619654,2.751854326,1.972374797,0,0,1.972374797
91201,3670,3633,37,17,20,10.08174387,4.632152589,5.449591281,8183,32,17,15,3.910546254,2.077477698,1.833068557,0,0,0.785181022,0.553586704,1.338767726,0.923742378,0.488458857,1.412201235,2.750968961,1.971740217,0,0,1.971740217
90057,3390,3341,49,16,33,14.45427729,4.719764012,9.734513274,16149,18,8,10,1.1146201,0.495386711,0.619233389,0,0,0.800031747,0.132005988,0.932037736,1.650065479,0.165007485,1.815072964,2.7471107,1.968974832,0,0,1.968974832
77565,1440,1438,0,0,0,0,0,0,2914,30,21,9,10.29512697,7.206588881,3.088538092,0,0,0,1.920343978,1.920343978,0,0.823004562,0.823004562,2.743348541,1.966278327,0,0,1.966278327
11415,2940,2907,33,7,26,11.2244898,2.380952381,8.843537415,8250,26,5,21,3.151515152,0.606060606,2.545454545,0,0,0.403587444,0.161497326,0.56508477,1.499039077,0.67828877,2.177327847,2.742412618,1.96560751,0,0,1.96560751
98027,6380,6337,43,23,20,6.739811912,3.605015674,3.134796238,10847,65,18,47,5.992440306,1.659445008,4.332995298,0,0,0.611074406,0.442193287,1.053267693,0.531369048,1.154615806,1.685984854,2.739252547,1.963342549,0,0,1.963342549
07030,7330,7267,63,20,43,8.594815825,2.72851296,5.866302865,24579,118,25,93,4.800846251,1.017128443,3.783717808,0,0,0.4625013,0.271034815,0.733536114,0.994377795,1.00824951,2.002627305,2.736163419,1.961128436,0,0,1.961128436
90305,1410,1403,7,0,0,4.964539007,0,0,5854,60,17,43,10.24940212,2.903997267,7.345404851,0,0,0,0.77382986,0.77382986,0,1.957334352,1.957334352,2.731164211,1.957545284,0,0,1.957545284
19030,2400,2390,10,7,3,4.166666667,2.916666667,1.25,4491,34,29,5,7.570696949,6.457359163,1.113337787,0,0,0.494394619,1.720696295,2.215090913,0.211883408,0.296671775,0.508555183,2.723646096,1.952156721,0,0,1.952156721
98037,5060,5024,36,22,14,7.114624506,4.347826087,2.766798419,10204,58,45,13,5.684045472,4.41003528,1.274010192,0,0,0.736985767,1.175144695,1.912130462,0.468990943,0.339486245,0.808477188,2.72060765,1.949978933,0,0,1.949978933
20816,3750,3724,26,9,17,6.933333333,2.4,4.533333333,6210,36,9,27,5.797101449,1.449275362,4.347826087,0,0,0.406816143,0.386189258,0.793005402,0.768430493,1.158567775,1.926998268,2.72000367,1.949546034,0,0,1.949546034
94621,3220,3199,21,17,4,6.52173913,5.279503106,1.242236025,9410,57,23,34,6.05738576,2.444208289,3.613177471,0,0,0.894911289,0.651309621,1.546220909,0.210567362,0.962805526,1.173372888,2.719593797,1.94925226,0,0,1.94925226
91316,4980,4930,50,24,26,10.04016064,4.819277108,5.220883534,12335,47,47,0,3.810295906,3.810295906,0,0,0,0.816899886,1.015331791,1.832231678,0.884974877,0,0.884974877,2.717206555,1.947541219,0,0,1.947541219
08035,1650,1636,14,10,4,8.484848485,6.060606061,2.424242424,2925,14,4,10,4.786324786,1.367521368,3.418803419,0,0,1.027313494,0.364404223,1.391717717,0.410925397,0.911010558,1.321935955,2.713653672,1.944994712,0,0,1.944994712
70003,6610,6590,20,11,9,3.025718608,1.664145234,1.361573374,15863,131,57,74,8.258210931,3.593267352,4.664943579,0,0,0.282083811,0.957500065,1.239583876,0.230795845,1.24307026,1.473866105,2.713449981,1.944848717,0,0,1.944848717
98204,5570,5522,48,30,18,8.617594255,5.385996409,3.231597846,16380,77,34,43,4.700854701,2.075702076,2.625152625,0,0,0.91296262,0.553113553,1.466076173,0.547777572,0.699525964,1.247303536,2.713379709,1.944798351,0,0,1.944798351
07103,1060,1049,11,6,5,10.37735849,5.660377358,4.716981132,10100,36,26,10,3.564356436,2.574257426,0.99009901,0,0,0.959472036,0.685963891,1.645435927,0.79956003,0.263832266,1.063392296,2.708828223,1.9415361,0,0,1.9415361
07087,6470,6402,68,17,51,10.51004637,2.627511592,7.882534776,23075,80,0,80,3.46695558,0,3.46695558,0,0,0.445380889,0,0.445380889,1.336142666,0.923841693,2.259984359,2.705365247,1.939054034,0,0,1.939054034
02180,4680,4655,25,19,6,5.341880342,4.05982906,1.282051282,9055,61,39,22,6.736609608,4.3070127,2.429596908,0,0,0.688168334,1.147692208,1.835860542,0.217316316,0.647416117,0.864732433,2.700592975,1.935633537,0,0,1.935633537
77025,4650,4624,26,8,18,5.591397849,1.720430108,3.870967742,12626,83,33,50,6.573736734,2.613654364,3.96008237,0,0,0.291624476,0.696462016,0.988086492,0.65615507,1.055245479,1.711400549,2.69948704,1.934840865,0,0,1.934840865
78726,2630,2615,15,7,8,5.703422053,2.661596958,3.041825095,5237,34,34,0,6.492266565,6.492266565,0,0,0,0.451158587,1.729998091,2.181156678,0.515609814,0,0.515609814,2.696766492,1.932890929,0,0,1.932890929
19003,2370,2358,12,9,3,5.063291139,3.797468354,1.265822785,5221,36,30,6,6.895230799,5.746025666,1.149205133,0,0,0.643696429,1.531146839,2.174843269,0.214565477,0.306229368,0.520794844,2.695638113,1.93208217,0,0,1.93208217
94401,5570,5528,42,14,28,7.540394973,2.513464991,5.026929982,12983,69,20,49,5.314642224,1.540476007,3.774166217,0,0,0.426049223,0.410491548,0.83654077,0.852098445,1.005704292,1.857802737,2.694343508,1.931154269,0,0,1.931154269
